Timestamp, Fx, Fy, Fz, Magnitude
0.849853515625, 0.00776722062826371, -0.0334600468873407, 0.039535301092107, 0.0343497373205555
2.844482421875, 0.00470738993307886, -0.0348834780415362, 0.041681351222175, 0.0351996670475218
5.8369140625, 0.00407930521857366, -0.0453842627870843, 0.049924326425214, 0.0455672255002804
7.831298828125, -0.00348065265075239, -0.0515483707427687, 0.0560583391188021, 0.051665747542343
9.826171875, -0.00187967377879128, -0.0557558169746859, 0.0610108330027735, 0.0557874923260523
12.8173828125, -0.0199371637113514, -0.0736980944355619, 0.0759385865615974, 0.076347230599978
15.824462890625, -0.0150829188651949, -0.0692959558365993, 0.0806417101322975, 0.0709184315731952
19.427734375, -0.0189700413302854, -0.0854965255389238, 0.0830111484827968, 0.0875757863070643
22.81689453125, -0.0108079799187994, -0.0885372410083499, 0.0847309293911257, 0.0891944811930414
23.997314453125, -0.0100100104841465, -0.103050883735024, 0.0848760389658807, 0.103535911395333
27.7783203125, -0.00601099507491814, -0.106194562670967, 0.0836584841455552, 0.106364548617801
28.7919921875, -0.00543000270527704, -0.12076122366739, 0.0802957614414359, 0.120883241481293
30.7744140625, -0.00288049880837504, -0.126060393531247, 0.0817046227856542, 0.126093299150422
32.76904296875, -0.000462750650572342, -0.133889808900857, 0.073961191910994, 0.133890608579066
34.7587890625, -0.00162962472826512, -0.135837101384734, 0.0772489073315192, 0.135846876259123
37.7509765625, 0.000422812352852546, -0.146219955469585, 0.0703715494706598, 0.146220566774354
38.752197265625, -0.00172240621990612, -0.155754028850894, 0.0649107281450015, 0.155763552175955
41.740234375, 0.00980070336719205, -0.16502949256432, 0.059112138562404, 0.165320256479745
43.735107421875, 0.00561864861909394, -0.175251261135197, 0.0553469331619281, 0.17534130643343
45.72998046875, 0.0136651761645158, -0.189690877412335, 0.0477260355886977, 0.190182454535293
47.724365234375, 0.0151419125500703, -0.208576070024952, 0.0427999841239154, 0.209124973407595
49.718994140625, 0.0145935443627604, -0.222188974382078, 0.0370970096213254, 0.22266771628152
52.7236328125, 0.0180887285491014, -0.233633022728683, 0.0282209965351552, 0.23433222443758
55.747314453125, 0.018907136529769, -0.260197499484442, 0.0270040029155146, 0.260883534454959
57.6982421875, 0.0222889326485233, -0.270774761793133, 0.016221999397567, 0.271690574261858
59.69287109375, 0.0213395346104832, -0.27981713105117, 0.0172240010302449, 0.280629653755799
61.764892578125, 0.0202387335841674, -0.306219947312006, 0.0124875000920272, 0.306888029204234
63.68212890625, 0.0215626341195831, -0.310767539692325, 0.0144837505504315, 0.31151470417397
66.673583984375, 0.0192271838037194, -0.3296587441112, 0.00989612521793953, 0.330218976084046
68.66845703125, 0.0188229089164161, -0.342165642533458, 0.007672437754192, 0.342682985907398
70.697265625, 0.0201585463926848, -0.353718193834706, 0.0070452814360251, 0.354292150128044
73.65576171875, 0.0186972276317171, -0.375721918983467, 0.00950885965697597, 0.3761868508145
74.686767578125, 0.0175033869568224, -0.384517056978756, 0.00698257050925059, 0.3849152317882
77.83203125, 0.0122118071248249, -0.402994988639366, 0.00418771496634212, 0.403179971106821
79.63916015625, 0.00489059675401782, -0.416647523467776, 0.0187891431177487, 0.416676225321822
81.638427734375, -0.000134298310508623, -0.425951756517735, 0.0220839293469367, 0.425951777689189
83.6328125, -0.00489435098751556, -0.444567140662291, 0.030907036533637, 0.44459408141386
86.6201171875, -0.0126788249415011, -0.446467448912529, 0.034028483157053, 0.446647439867687
88.61865234375, -0.0226740883641287, -0.461652295251704, 0.0471862602688779, 0.462208779659485
90.609619140625, -0.0215489567642482, -0.460440872265733, 0.0431928717873646, 0.460944849619189
92.60400390625, -0.0267600226979516, -0.475192584165777, 0.0394980658643452, 0.475945470470036
94.599609375, -0.0247214897474156, -0.480017228566831, 0.0347444686359076, 0.480653400878755
96.593994140625, -0.0250417562025695, -0.488503406679914, 0.0282632669952326, 0.489144833246341
98.660400390625, -0.023480622934678, -0.497109817993124, 0.0239693675987607, 0.49766405415557
101.867431640625, -0.0227036895238059, -0.515347112985135, 0.0147658169703799, 0.515846977678562
104.59814453125, -0.0228921562234868, -0.533663966278601, 0.0142795921381603, 0.534154733874716
106.5673828125, -0.0219769228500216, -0.534037039906142, 0.00432920426094657, 0.534489050523647
108.56201171875, -0.0188855394346298, -0.550675003576506, -0.000129102071900661, 0.550998750600871
110.591796875, -0.0143577309675575, -0.556492522148109, -0.0150144493979561, 0.556677708953125
113.599365234375, -0.0133501351069544, -0.574979263477974, -0.027541776309576, 0.57513422740874
116.8056640625, -0.0112659329627848, -0.592547893584572, -0.0358991132744933, 0.592654981787072
119.985595703125, -0.00290603376432196, -0.609133579261309, -0.0454599451873963, 0.609140511225392
122.560546875, -0.0119464835034169, -0.62770973719611, -0.0507095295195635, 0.627823408801318
125.534912109375, -0.00397025853442117, -0.642307158916028, -0.0631022377856166, 0.642319429371095
128.508544921875, -0.00403187090593187, -0.66669544896788, -0.0689128839980981, 0.666707640317317
130.503173828125, -0.00388006471669468, -0.679816804670421, -0.0851080614414847, 0.679827877344337
133.50341796875, 0.0047305324386455, -0.68529862716568, -0.0941054732117093, 0.685314954114033
135.8046875, 0.00665673404029022, -0.700982216448225, -0.108625767873879, 0.701013822891354
138.481689453125, 0.0111671333969708, -0.714371422417887, -0.117714621013246, 0.714458700020974
139.47900390625, 0.0122759338154315, -0.724713319923291, -0.128511694885022, 0.724817283613794
141.509521484375, 0.0210795338754827, -0.737857371697613, -0.137616158366466, 0.738158416409998
143.502685546875, 0.0173572338650101, -0.75237334641727, -0.147095927029522, 0.752573535255238
145.483642578125, 0.0285923841399883, -0.762113359546568, -0.16318504329736, 0.762649524506615
148.536865234375, 0.0260473090909121, -0.772210353412603, -0.164545485434075, 0.772649527423977
151.788818359375, 0.0327143467706799, -0.799317857404892, -0.202633765481302, 0.799987040926901
155.4365234375, 0.0344513280767024, -0.804372105944203, -0.199892125926802, 0.805109544613253
156.468505859375, 0.0379693375499151, -0.819445982181026, -0.219337446224156, 0.820325172298525
159.44384765625, 0.0433488330187229, -0.843681044976871, -0.234350786787271, 0.844793955339022
162.417724609375, 0.0415910853111378, -0.853401014207334, -0.252684117249273, 0.854413898194233
164.412109375, 0.0452349592444947, -0.858762529886232, -0.252833452286345, 0.859953070972162
167.583740234375, 0.0435365222813701, -0.873415772545578, -0.272175785326544, 0.874500166097037
169.39892578125, 0.0445087407664718, -0.882082651676127, -0.265121118881736, 0.883204864339302
172.466552734375, 0.0387256313714969, -0.883969712289851, -0.266039452029064, 0.884817566942996
175.400634765625, 0.0394086860054335, -0.898061182415629, -0.283561785972828, 0.898925431776425
176.567138671875, 0.0425771587894674, -0.895559447483496, -0.292167619500691, 0.896570989061953
178.563720703125, 0.0513784226962989, -0.906619315231822, -0.317164203579868, 0.908073964537128
181.753662109375, 0.0568732910276315, -0.91723088182214, -0.325474412139056, 0.918992416617533
184.548095703125, 0.0601503570353235, -0.93558859920791, -0.354478808813645, 0.937520182406383
187.577392578125, 0.0727363244407953, -0.940257240913495, -0.361671611100636, 0.943066409105644
190.53173828125, 0.0779063410679134, -0.965707420860217, -0.39634521105838, 0.968844786683131
192.572998046875, 0.0728353326828183, -0.961527831132757, -0.395941411566764, 0.964282508256725
195.5185546875, 0.0784923369651888, -0.975577626340642, -0.416813811907377, 0.978730173223805
197.798583984375, 0.0845423350794872, -0.978409229020326, -0.418892112097182, 0.982055001439757
200.6669921875, 0.0870723361821862, -0.996329428236888, -0.4395804626275, 1.00012695259105
202.552001953125, 0.0898393357468597, -0.992992328790412, -0.438904287640543, 0.997048078722407
203.4970703125, 0.0914243360499431, -1.00171987871678, -0.443490875256275, 1.00588325596887
205.4931640625, 0.0914658359224002, -1.00928710409692, -0.44824458165119, 1.01342313849513
207.486572265625, 0.0879925858868241, -1.01455449166729, -0.455991728745056, 1.0183631531695
210.478515625, 0.0935772110153404, -1.01480629796514, -0.460373155435665, 1.01911163118233
212.4765625, 0.0887798983933873, -1.0266518951607, -0.459314442122935, 1.03048337405113
216.462646484375, 0.0884875546269289, -1.03114459686263, -0.469546299058495, 1.03493440708233
218.45703125, 0.0905907265664719, -1.03454074617403, -0.468641870711903, 1.03849951142702
220.45556640625, 0.0829176404061631, -1.04474667186088, -0.474717585047018, 1.04803193818457
222.4501953125, 0.0855446834515134, -1.04662920921847, -0.46908722780486, 1.05011932391328
224.44091796875, 0.0846811619417872, -1.04921944064129, -0.475605406532495, 1.05263114803213
227.432861328125, 0.0799479225480247, -1.0548998251306, -0.470627317119212, 1.0579250027201
229.427734375, 0.078362542131185, -1.05416213294645, -0.475393361891375, 1.0570707121794
231.427001953125, 0.0744512322042447, -1.06004447919718, -0.471716339468058, 1.0626557692184
233.42138671875, 0.0721298870446418, -1.06118130618916, -0.471327350615619, 1.06362986288013
236.412841796875, 0.0729760596153933, -1.06456139280679, -0.473851845108886, 1.06705972856805
238.407958984375, 0.0637889730778287, -1.06093734944232, -0.464779597637516, 1.06285327892801
240.402099609375, 0.0680185163361367, -1.06328137113986, -0.467501221320987, 1.06545473520823
242.39697265625, 0.0575857444676277, -1.06417236035046, -0.458402909256601, 1.06572929513069
244.3876953125, 0.0610866303525178, -1.06563886580018, -0.462966065289197, 1.06738829331772
247.379638671875, 0.0528426872232187, -1.06082011295776, -0.459648987243102, 1.06213542528657
249.37451171875, 0.054308158711426, -1.06032698929545, -0.457595526159335, 1.06171686448458
251.369140625, 0.0531059229538123, -1.05431155094641, -0.454868256593195, 1.05564818264031
253.3681640625, 0.0507880407486233, -1.05367677001611, -0.456128391373286, 1.05490007145448
256.432861328125, 0.0439639816215026, -1.05179066041785, -0.449942323823364, 1.05270908850558
258.386962890625, 0.0458070111399141, -1.04627071503101, -0.446084357398306, 1.04727297845455
260.38671875, 0.0406149962578224, -1.04250368753661, -0.440582340397004, 1.04329454922781
263.728759765625, 0.0407150036270445, -1.03523720102051, -0.433606348617755, 1.03603753498468
265.722412109375, 0.0369149998345252, -1.03029444403178, -0.430989344331705, 1.03095555608161
267.73779296875, 0.0303020014858186, -1.02126432219519, -0.418381346074275, 1.02171376964532
270.7099609375, 0.0279480004972879, -1.01440438278616, -0.410347344790406, 1.01478930943698
271.706787109375, 0.0269075009277435, -1.00798335220721, -0.40417234513906, 1.00834242791477
274.0419921875, 0.0194097504817934, -1.00527036732623, -0.393456844567544, 1.00545773150242
276.817626953125, 0.0201776256189885, -0.994614859421069, -0.389477594584625, 0.994819508834046
278.8125, 0.0116826878169925, -0.989871613083852, -0.378943719215714, 0.989940551540272
279.814453125, 0.0136086566511881, -0.982867235982661, -0.369028156463285, 0.98296144334559
281.80810546875, 0.00637267205358131, -0.972895424145535, -0.359601437425578, 0.972916295100675
283.802490234375, 0.000759664086757647, -0.969763829830512, -0.348186296480325, 0.969764127371738
285.793701171875, 0.000529167982778147, -0.955693126538075, -0.340396866564568, 0.955693273038413
287.79296875, -0.00644508416923633, -0.947764477753696, -0.326692081016011, 0.947786391758019
291.819580078125, -0.0114349583371594, -0.927977301462424, -0.301683472873472, 0.928047752166694
294.77001953125, -0.0163200214655614, -0.920218889100114, -0.300165776541251, 0.920363594976075
296.80615234375, -0.0155629899498616, -0.904774594725224, -0.283728124212523, 0.904908433995602
299.80078125, -0.0256960059884025, -0.886782741172735, -0.264123949576265, 0.887154955329443
302.890869140625, -0.0239979980660625, -0.870824667230915, -0.254788536343702, 0.871155270298592
304.109619140625, -0.0310060022044611, -0.864274703783745, -0.248661242649351, 0.864830697751406
306.859375, -0.0278410001450167, -0.849865184998449, -0.237304889081583, 0.85032108874326
308.732421875, -0.0390845014527394, -0.82868344357426, -0.221915565259238, 0.829604633489895
311.724609375, -0.0400452509882931, -0.821969813788408, -0.216490226792876, 0.822944710722455
313.7197265625, -0.0476853764541881, -0.794883127805306, -0.194028395301647, 0.79631217622056
316.921142578125, -0.0497988138919803, -0.783525470080317, -0.182477310391697, 0.785106415799559
319.123291015625, -0.0542910953327597, -0.761369798141858, -0.161328352071905, 0.763303014899722
321.120361328125, -0.0576394547733548, -0.751716633514542, -0.157366330813505, 0.753923208190997
324.295166015625, -0.0610422751991507, -0.726865714974214, -0.133309840693462, 0.729424380567625
328.1025390625, -0.0702963653015032, -0.706636673304727, -0.118277084974788, 0.71012461373605
329.09912109375, -0.0740878204925739, -0.684278193205042, -0.101032962121628, 0.688277306644129
331.09765625, -0.0771795930405566, -0.66793843246301, -0.0841175228133527, 0.672382658270608
333.088134765625, -0.082856706974411, -0.654237312204676, -0.0771097420224622, 0.659463186668856
